raceId,driverId,constructorId,grid,position,forename,surname,name,constructorName
18,1,1,1,1,Lewis,Hamilton,Autódromo José Carlos Pace,McLaren
18,5,1,3,5,Heikki,Kovalainen,Autódromo José Carlos Pace,McLaren
19,1,1,9,5,Lewis,Hamilton,Indianapolis Motor Speedway,McLaren
19,5,1,8,3,Heikki,Kovalainen,Indianapolis Motor Speedway,McLaren
20,1,1,3,13,Lewis,Hamilton,Nürburgring,McLaren
20,5,1,5,5,Heikki,Kovalainen,Nürburgring,McLaren
21,1,1,5,3,Lewis,Hamilton,Autodromo Enzo e Dino Ferrari,McLaren
21,5,1,6,\N,Heikki,Kovalainen,Autodromo Enzo e Dino Ferrari,McLaren
22,1,1,3,2,Lewis,Hamilton,Suzuka Circuit,McLaren
22,5,1,2,12,Heikki,Kovalainen,Suzuka Circuit,McLaren
24,1,1,1,\N,Lewis,Hamilton,Yas Marina Circuit,McLaren
24,5,1,7,9,Heikki,Kovalainen,Yas Marina Circuit,McLaren
25,1,1,13,10,Lewis,Hamilton,Autódromo Juan y Oscar Gálvez,McLaren
25,5,1,10,4,Heikki,Kovalainen,Autódromo Juan y Oscar Gálvez,McLaren
26,1,1,4,1,Lewis,Hamilton,Circuito de Jerez,McLaren
26,5,1,1,5,Heikki,Kovalainen,Circuito de Jerez,McLaren
27,1,1,1,1,Lewis,Hamilton,Autódromo do Estoril,McLaren
27,5,1,3,5,Heikki,Kovalainen,Autódromo do Estoril,McLaren
28,1,1,1,5,Lewis,Hamilton,Okayama International Circuit,McLaren
28,5,1,2,1,Heikki,Kovalainen,Okayama International Circuit,McLaren
29,1,1,2,2,Lewis,Hamilton,Adelaide Street Circuit,McLaren
29,5,1,5,4,Heikki,Kovalainen,Adelaide Street Circuit,McLaren
30,1,1,1,3,Lewis,Hamilton,Kyalami,McLaren
30,5,1,3,10,Heikki,Kovalainen,Kyalami,McLaren
31,1,1,15,7,Lewis,Hamilton,Donington Park,McLaren
31,5,1,2,2,Heikki,Kovalainen,Donington Park,McLaren
32,1,1,2,3,Lewis,Hamilton,Autódromo Hermanos Rodríguez,McLaren
32,5,1,5,10,Heikki,Kovalainen,Autódromo Hermanos Rodríguez,McLaren
33,1,1,1,12,Lewis,Hamilton,Phoenix street circuit,McLaren
33,5,1,3,\N,Heikki,Kovalainen,Phoenix street circuit,McLaren
34,1,1,1,1,Lewis,Hamilton,Circuit Paul Ricard,McLaren
34,5,1,5,\N,Heikki,Kovalainen,Circuit Paul Ricard,McLaren
35,1,1,4,5,Lewis,Hamilton,Korean International Circuit,McLaren
35,5,1,5,7,Heikki,Kovalainen,Korean International Circuit,McLaren
36,1,1,4,3,Lewis,Hamilton,Autódromo Internacional Nelson Piquet,McLaren
36,4,1,2,2,Fernando,Alonso,Autódromo Internacional Nelson Piquet,McLaren
37,1,1,4,2,Lewis,Hamilton,Detroit Street Circuit,McLaren
37,4,1,2,1,Fernando,Alonso,Detroit Street Circuit,McLaren
38,1,1,2,2,Lewis,Hamilton,Brands Hatch,McLaren
38,4,1,4,5,Fernando,Alonso,Brands Hatch,McLaren
39,1,1,4,2,Lewis,Hamilton,Circuit Park Zandvoort,McLaren
39,4,1,2,3,Fernando,Alonso,Circuit Park Zandvoort,McLaren
40,1,1,2,2,Lewis,Hamilton,Zolder,McLaren
40,4,1,1,1,Fernando,Alonso,Zolder,McLaren
41,1,1,1,1,Lewis,Hamilton,Dijon-Prenois,McLaren
41,4,1,2,7,Fernando,Alonso,Dijon-Prenois,McLaren
42,1,1,1,1,Lewis,Hamilton,Fair Park,McLaren
42,4,1,2,2,Fernando,Alonso,Fair Park,McLaren
43,1,1,2,3,Lewis,Hamilton,Long Beach,McLaren
43,4,1,10,7,Fernando,Alonso,Long Beach,McLaren
44,1,1,1,3,Lewis,Hamilton,Las Vegas Street Circuit,McLaren
44,4,1,3,2,Fernando,Alonso,Las Vegas Street Circuit,McLaren
45,1,1,10,9,Lewis,Hamilton,Jarama,McLaren
45,4,1,2,1,Fernando,Alonso,Jarama,McLaren
46,1,1,1,1,Lewis,Hamilton,Watkins Glen,McLaren
46,4,1,6,4,Fernando,Alonso,Watkins Glen,McLaren
47,1,1,2,5,Lewis,Hamilton,Scandinavian Raceway,McLaren
47,4,1,4,3,Fernando,Alonso,Scandinavian Raceway,McLaren
48,1,1,2,2,Lewis,Hamilton,Mosport International Raceway,McLaren
48,4,1,1,1,Fernando,Alonso,Mosport International Raceway,McLaren
49,1,1,4,4,Lewis,Hamilton,Montjuïc,McLaren
49,4,1,3,3,Fernando,Alonso,Montjuïc,McLaren
50,1,1,1,1,Lewis,Hamilton,Nivelles-Baulers,McLaren
50,4,1,2,\N,Fernando,Alonso,Nivelles-Baulers,McLaren
51,1,1,1,\N,Lewis,Hamilton,Charade Circuit,McLaren
51,4,1,4,2,Fernando,Alonso,Charade Circuit,McLaren
52,1,1,2,7,Lewis,Hamilton,Circuit Mont-Tremblant,McLaren
52,4,1,4,3,Fernando,Alonso,Circuit Mont-Tremblant,McLaren
1,1,1,18,\N,Lewis,Hamilton,Albert Park Grand Prix Circuit,McLaren
1,5,1,12,\N,Heikki,Kovalainen,Albert Park Grand Prix Circuit,McLaren
2,1,1,12,7,Lewis,Hamilton,Sepang International Circuit,McLaren
2,5,1,14,\N,Heikki,Kovalainen,Sepang International Circuit,McLaren
3,1,1,9,6,Lewis,Hamilton,Bahrain International Circuit,McLaren
3,5,1,12,5,Heikki,Kovalainen,Bahrain International Circuit,McLaren
4,1,1,5,4,Lewis,Hamilton,Circuit de Barcelona-Catalunya,McLaren
4,5,1,11,12,Heikki,Kovalainen,Circuit de Barcelona-Catalunya,McLaren
5,1,1,14,9,Lewis,Hamilton,Istanbul Park,McLaren
5,5,1,18,\N,Heikki,Kovalainen,Istanbul Park,McLaren
6,1,1,19,12,Lewis,Hamilton,Circuit de Monaco,McLaren
6,5,1,7,\N,Heikki,Kovalainen,Circuit de Monaco,McLaren
7,1,1,16,13,Lewis,Hamilton,Circuit Gilles Villeneuve,McLaren
7,5,1,14,14,Heikki,Kovalainen,Circuit Gilles Villeneuve,McLaren
8,1,1,18,16,Lewis,Hamilton,Circuit de Nevers Magny-Cours,McLaren
8,5,1,13,\N,Heikki,Kovalainen,Circuit de Nevers Magny-Cours,McLaren
9,1,1,5,18,Lewis,Hamilton,Silverstone Circuit,McLaren
9,5,1,6,8,Heikki,Kovalainen,Silverstone Circuit,McLaren
10,1,1,4,1,Lewis,Hamilton,Hockenheimring,McLaren
10,5,1,6,5,Heikki,Kovalainen,Hockenheimring,McLaren
11,1,1,1,2,Lewis,Hamilton,Hungaroring,McLaren
11,5,1,2,4,Heikki,Kovalainen,Hungaroring,McLaren
12,1,1,12,\N,Lewis,Hamilton,Valencia Street Circuit,McLaren
12,5,1,15,6,Heikki,Kovalainen,Valencia Street Circuit,McLaren
13,1,1,1,12,Lewis,Hamilton,Circuit de Spa-Francorchamps,McLaren
13,5,1,4,6,Heikki,Kovalainen,Circuit de Spa-Francorchamps,McLaren
14,1,1,1,1,Lewis,Hamilton,Autodromo Nazionale di Monza,McLaren
14,5,1,8,7,Heikki,Kovalainen,Autodromo Nazionale di Monza,McLaren
15,1,1,3,3,Lewis,Hamilton,Marina Bay Street Circuit,McLaren
15,5,1,11,11,Heikki,Kovalainen,Marina Bay Street Circuit,McLaren
16,1,1,17,3,Lewis,Hamilton,Fuji Speedway,McLaren
16,5,1,16,9,Heikki,Kovalainen,Fuji Speedway,McLaren
17,1,1,1,\N,Lewis,Hamilton,Shanghai International Circuit,McLaren
17,5,1,18,11,Heikki,Kovalainen,Shanghai International Circuit,McLaren
53,8,1,22,3,Kimi,Räikkönen,Rouen-Les-Essarts,McLaren
53,31,1,5,5,Juan,Pablo Montoya,Rouen-Les-Essarts,McLaren
54,8,1,6,\N,Kimi,Räikkönen,Le Mans,McLaren
54,31,1,5,4,Juan,Pablo Montoya,Le Mans,McLaren
55,8,1,4,2,Kimi,Räikkönen,Reims-Gueux,McLaren
55,31,1,5,\N,Juan,Pablo Montoya,Reims-Gueux,McLaren
56,8,1,8,5,Kimi,Räikkönen,Prince George Circuit,McLaren
56,31,1,7,3,Juan,Pablo Montoya,Prince George Circuit,McLaren
57,8,1,5,4,Kimi,Räikkönen,Zeltweg,McLaren
57,31,1,8,\N,Juan,Pablo Montoya,Zeltweg,McLaren
58,8,1,9,5,Kimi,Räikkönen,Aintree,McLaren
58,31,1,12,\N,Juan,Pablo Montoya,Aintree,McLaren
59,8,1,3,\N,Kimi,Räikkönen,Circuito da Boavista,McLaren
59,31,1,4,2,Juan,Pablo Montoya,Circuito da Boavista,McLaren
60,8,1,2,3,Kimi,Räikkönen,Riverside International Raceway,McLaren
60,31,1,8,6,Juan,Pablo Montoya,Riverside International Raceway,McLaren
61,8,1,3,3,Kimi,Räikkönen,AVUS,McLaren
61,31,1,7,\N,Juan,Pablo Montoya,AVUS,McLaren
62,8,1,9,\N,Kimi,Räikkönen,Monsanto Park Circuit,McLaren
62,31,1,11,\N,Juan,Pablo Montoya,Monsanto Park Circuit,McLaren
63,8,1,6,5,Kimi,Räikkönen,Sebring International Raceway,McLaren
63,37,1,8,7,Pedro,de la Rosa,Sebring International Raceway,McLaren
64,8,1,1,3,Kimi,Räikkönen,Ain Diab,McLaren
64,37,1,9,\N,Pedro,de la Rosa,Ain Diab,McLaren
65,8,1,1,\N,Kimi,Räikkönen,Pescara Circuit,McLaren
65,37,1,4,2,Pedro,de la Rosa,Pescara Circuit,McLaren
66,8,1,7,\N,Kimi,Räikkönen,Circuit Bremgarten,McLaren
66,37,1,11,5,Pedro,de la Rosa,Circuit Bremgarten,McLaren
67,8,1,1,2,Kimi,Räikkönen,Circuit de Pedralbes,McLaren
67,37,1,7,\N,Pedro,de la Rosa,Circuit de Pedralbes,McLaren
68,8,1,5,\N,Kimi,Räikkönen,Buddh International Circuit,McLaren
68,37,1,7,5,Pedro,de la Rosa,Buddh International Circuit,McLaren
69,8,1,11,5,Kimi,Räikkönen,Circuit of the Americas,McLaren
69,37,1,13,11,Pedro,de la Rosa,Circuit of the Americas,McLaren
70,8,1,2,5,Kimi,Räikkönen,Red Bull Ring,McLaren
70,37,1,12,8,Pedro,de la Rosa,Red Bull Ring,McLaren
71,8,1,10,8,Kimi,Räikkönen,Sochi Autodrom,McLaren
71,31,1,9,6,Juan,Pablo Montoya,Sochi Autodrom,McLaren
73,8,1,9,3,Kimi,Räikkönen,Baku City Circuit,McLaren
73,37,1,8,5,Pedro,de la Rosa,Baku City Circuit,McLaren
75,8,1,1,1,Kimi,Räikkönen,Autódromo Internacional do Algarve,McLaren
75,31,1,7,7,Juan,Pablo Montoya,Autódromo Internacional do Algarve,McLaren
76,8,1,1,1,Kimi,Räikkönen,Autodromo Internazionale del Mugello,McLaren
76,31,1,16,5,Juan,Pablo Montoya,Autodromo Internazionale del Mugello,McLaren
77,8,1,2,11,Kimi,Räikkönen,Jeddah Corniche Circuit,McLaren
77,31,1,5,7,Juan,Pablo Montoya,Jeddah Corniche Circuit,McLaren
78,8,1,7,1,Kimi,Räikkönen,Losail International Circuit,McLaren
78,31,1,5,\N,Juan,Pablo Montoya,Losail International Circuit,McLaren
79,8,1,2,\N,Kimi,Räikkönen,Miami International Autodrome,McLaren
79,31,1,11,\N,Juan,Pablo Montoya,Miami International Autodrome,McLaren
80,8,1,13,2,Kimi,Räikkönen,Las Vegas Strip Street Circuit,McLaren
80,31,1,8,\N,Juan,Pablo Montoya,Las Vegas Strip Street Circuit,McLaren
18,2,2,5,2,Nick,Heidfeld,Autódromo José Carlos Pace,BMW Sauber
18,9,2,2,\N,Robert,Kubica,Autódromo José Carlos Pace,BMW Sauber
19,2,2,5,6,Nick,Heidfeld,Indianapolis Motor Speedway,BMW Sauber
19,9,2,4,2,Robert,Kubica,Indianapolis Motor Speedway,BMW Sauber
20,2,2,6,4,Nick,Heidfeld,Nürburgring,BMW Sauber
20,9,2,1,3,Robert,Kubica,Nürburgring,BMW Sauber
21,2,2,9,9,Nick,Heidfeld,Autodromo Enzo e Dino Ferrari,BMW Sauber
21,9,2,4,4,Robert,Kubica,Autodromo Enzo e Dino Ferrari,BMW Sauber
22,2,2,9,5,Nick,Heidfeld,Suzuka Circuit,BMW Sauber
22,9,2,5,4,Robert,Kubica,Suzuka Circuit,BMW Sauber
24,2,2,8,2,Nick,Heidfeld,Yas Marina Circuit,BMW Sauber
24,9,2,2,1,Robert,Kubica,Yas Marina Circuit,BMW Sauber
25,2,2,11,13,Nick,Heidfeld,Autódromo Juan y Oscar Gálvez,BMW Sauber
25,9,2,5,5,Robert,Kubica,Autódromo Juan y Oscar Gálvez,BMW Sauber
26,2,2,5,2,Nick,Heidfeld,Circuito de Jerez,BMW Sauber
26,9,2,10,\N,Robert,Kubica,Circuito de Jerez,BMW Sauber
27,2,2,12,4,Nick,Heidfeld,Autódromo do Estoril,BMW Sauber
27,9,2,7,7,Robert,Kubica,Autódromo do Estoril,BMW Sauber
28,2,2,15,10,Nick,Heidfeld,Okayama International Circuit,BMW Sauber
28,9,2,4,8,Robert,Kubica,Okayama International Circuit,BMW Sauber
29,2,2,8,9,Nick,Heidfeld,Adelaide Street Circuit,BMW Sauber
29,9,2,3,3,Robert,Kubica,Adelaide Street Circuit,BMW Sauber
30,2,2,5,2,Nick,Heidfeld,Kyalami,BMW Sauber
30,9,2,8,6,Robert,Kubica,Kyalami,BMW Sauber
31,2,2,10,5,Nick,Heidfeld,Donington Park,BMW Sauber
31,9,2,11,3,Robert,Kubica,Donington Park,BMW Sauber
32,2,2,9,6,Nick,Heidfeld,Autódromo Hermanos Rodríguez,BMW Sauber
32,9,2,4,11,Robert,Kubica,Autódromo Hermanos Rodríguez,BMW Sauber
33,2,2,16,9,Nick,Heidfeld,Phoenix street circuit,BMW Sauber
33,9,2,6,2,Robert,Kubica,Phoenix street circuit,BMW Sauber
34,2,2,9,5,Nick,Heidfeld,Circuit Paul Ricard,BMW Sauber
34,9,2,11,6,Robert,Kubica,Circuit Paul Ricard,BMW Sauber
35,2,2,8,10,Nick,Heidfeld,Korean International Circuit,BMW Sauber
35,9,2,13,11,Robert,Kubica,Korean International Circuit,BMW Sauber
36,2,2,3,4,Nick,Heidfeld,Autódromo Internacional Nelson Piquet,BMW Sauber
36,9,2,5,\N,Robert,Kubica,Autódromo Internacional Nelson Piquet,BMW Sauber
37,2,2,5,4,Nick,Heidfeld,Detroit Street Circuit,BMW Sauber
37,9,2,7,18,Robert,Kubica,Detroit Street Circuit,BMW Sauber
38,2,2,5,4,Nick,Heidfeld,Brands Hatch,BMW Sauber
38,9,2,6,6,Robert,Kubica,Brands Hatch,BMW Sauber
39,2,2,7,\N,Nick,Heidfeld,Circuit Park Zandvoort,BMW Sauber
39,9,2,5,4,Robert,Kubica,Circuit Park Zandvoort,BMW Sauber
40,2,2,7,6,Nick,Heidfeld,Zolder,BMW Sauber
40,9,2,8,5,Robert,Kubica,Zolder,BMW Sauber
41,2,2,3,2,Nick,Heidfeld,Dijon-Prenois,BMW Sauber
41,9,2,8,\N,Robert,Kubica,Dijon-Prenois,BMW Sauber
42,2,2,5,\N,Nick,Heidfeld,Fair Park,BMW Sauber
42,20,2,7,8,Sebastian,Vettel,Fair Park,BMW Sauber
43,2,2,7,5,Nick,Heidfeld,Long Beach,BMW Sauber
43,9,2,4,4,Robert,Kubica,Long Beach,BMW Sauber
44,2,2,9,6,Nick,Heidfeld,Las Vegas Street Circuit,BMW Sauber
44,9,2,5,4,Robert,Kubica,Las Vegas Street Circuit,BMW Sauber
45,2,2,4,6,Nick,Heidfeld,Jarama,BMW Sauber
45,9,2,5,7,Robert,Kubica,Jarama,BMW Sauber
46,2,2,2,3,Nick,Heidfeld,Watkins Glen,BMW Sauber
46,9,2,7,5,Robert,Kubica,Watkins Glen,BMW Sauber
47,2,2,6,4,Nick,Heidfeld,Scandinavian Raceway,BMW Sauber
47,9,2,5,8,Robert,Kubica,Scandinavian Raceway,BMW Sauber
48,2,2,4,4,Nick,Heidfeld,Mosport International Raceway,BMW Sauber
48,9,2,6,5,Robert,Kubica,Mosport International Raceway,BMW Sauber
49,2,2,6,5,Nick,Heidfeld,Montjuïc,BMW Sauber
49,9,2,14,9,Robert,Kubica,Montjuïc,BMW Sauber
50,2,2,5,14,Nick,Heidfeld,Nivelles-Baulers,BMW Sauber
50,9,2,9,7,Robert,Kubica,Nivelles-Baulers,BMW Sauber
51,2,2,8,7,Nick,Heidfeld,Charade Circuit,BMW Sauber
51,9,2,9,\N,Robert,Kubica,Charade Circuit,BMW Sauber
52,2,2,6,6,Nick,Heidfeld,Circuit Mont-Tremblant,BMW Sauber
52,9,2,7,5,Robert,Kubica,Circuit Mont-Tremblant,BMW Sauber
1,2,2,9,10,Nick,Heidfeld,Albert Park Grand Prix Circuit,BMW Sauber
1,9,2,4,14,Robert,Kubica,Albert Park Grand Prix Circuit,BMW Sauber
2,2,2,10,2,Nick,Heidfeld,Sepang International Circuit,BMW Sauber
2,9,2,6,\N,Robert,Kubica,Sepang International Circuit,BMW Sauber
3,2,2,11,12,Nick,Heidfeld,Bahrain International Circuit,BMW Sauber
3,9,2,17,13,Robert,Kubica,Bahrain International Circuit,BMW Sauber
4,2,2,14,19,Nick,Heidfeld,Circuit de Barcelona-Catalunya,BMW Sauber
4,9,2,13,18,Robert,Kubica,Circuit de Barcelona-Catalunya,BMW Sauber
5,2,2,13,7,Nick,Heidfeld,Istanbul Park,BMW Sauber
5,9,2,10,11,Robert,Kubica,Istanbul Park,BMW Sauber
6,2,2,16,11,Nick,Heidfeld,Circuit de Monaco,BMW Sauber
6,9,2,17,\N,Robert,Kubica,Circuit de Monaco,BMW Sauber
7,2,2,11,11,Nick,Heidfeld,Circuit Gilles Villeneuve,BMW Sauber
7,9,2,10,7,Robert,Kubica,Circuit Gilles Villeneuve,BMW Sauber
8,2,2,15,15,Nick,Heidfeld,Circuit de Nevers Magny-Cours,BMW Sauber
8,9,2,12,13,Robert,Kubica,Circuit de Nevers Magny-Cours,BMW Sauber
9,2,2,11,10,Nick,Heidfeld,Silverstone Circuit,BMW Sauber
9,9,2,16,14,Robert,Kubica,Silverstone Circuit,BMW Sauber
10,2,2,15,11,Nick,Heidfeld,Hockenheimring,BMW Sauber
10,9,2,18,13,Robert,Kubica,Hockenheimring,BMW Sauber
11,2,2,11,11,Nick,Heidfeld,Hungaroring,BMW Sauber
11,9,2,10,8,Robert,Kubica,Hungaroring,BMW Sauber
12,2,2,3,5,Nick,Heidfeld,Valencia Street Circuit,BMW Sauber
12,9,2,5,4,Robert,Kubica,Valencia Street Circuit,BMW Sauber
13,2,2,15,7,Nick,Heidfeld,Circuit de Spa-Francorchamps,BMW Sauber
13,9,2,13,\N,Robert,Kubica,Circuit de Spa-Francorchamps,BMW Sauber
14,2,2,20,\N,Nick,Heidfeld,Autodromo Nazionale di Monza,BMW Sauber
14,9,2,7,8,Robert,Kubica,Autodromo Nazionale di Monza,BMW Sauber
15,2,2,4,6,Nick,Heidfeld,Marina Bay Street Circuit,BMW Sauber
15,9,2,9,9,Robert,Kubica,Marina Bay Street Circuit,BMW Sauber
16,2,2,18,\N,Nick,Heidfeld,Fuji Speedway,BMW Sauber
16,9,2,8,2,Robert,Kubica,Fuji Speedway,BMW Sauber
17,2,2,8,5,Nick,Heidfeld,Shanghai International Circuit,BMW Sauber
17,9,2,7,10,Robert,Kubica,Shanghai International Circuit,BMW Sauber
53,2,2,10,12,Nick,Heidfeld,Rouen-Les-Essarts,BMW Sauber
53,35,2,11,\N,Jacques,Villeneuve,Rouen-Les-Essarts,BMW Sauber
54,2,2,11,\N,Nick,Heidfeld,Le Mans,BMW Sauber
54,35,2,10,7,Jacques,Villeneuve,Le Mans,BMW Sauber
55,2,2,8,4,Nick,Heidfeld,Reims-Gueux,BMW Sauber
55,35,2,19,6,Jacques,Villeneuve,Reims-Gueux,BMW Sauber
56,2,2,15,13,Nick,Heidfeld,Prince George Circuit,BMW Sauber
56,35,2,12,12,Jacques,Villeneuve,Prince George Circuit,BMW Sauber
57,2,2,13,10,Nick,Heidfeld,Zeltweg,BMW Sauber
57,35,2,9,8,Jacques,Villeneuve,Zeltweg,BMW Sauber
58,2,2,10,8,Nick,Heidfeld,Aintree,BMW Sauber
58,35,2,22,12,Jacques,Villeneuve,Aintree,BMW Sauber
59,2,2,15,7,Nick,Heidfeld,Circuito da Boavista,BMW Sauber
59,35,2,14,14,Jacques,Villeneuve,Circuito da Boavista,BMW Sauber
60,2,2,9,7,Nick,Heidfeld,Riverside International Raceway,BMW Sauber
60,35,2,10,8,Jacques,Villeneuve,Riverside International Raceway,BMW Sauber
61,2,2,13,7,Nick,Heidfeld,AVUS,BMW Sauber
61,35,2,11,\N,Jacques,Villeneuve,AVUS,BMW Sauber
62,2,2,10,\N,Nick,Heidfeld,Monsanto Park Circuit,BMW Sauber
62,35,2,6,\N,Jacques,Villeneuve,Monsanto Park Circuit,BMW Sauber
63,2,2,11,8,Nick,Heidfeld,Sebring International Raceway,BMW Sauber
63,35,2,16,11,Jacques,Villeneuve,Sebring International Raceway,BMW Sauber
64,2,2,15,\N,Nick,Heidfeld,Ain Diab,BMW Sauber
64,35,2,13,\N,Jacques,Villeneuve,Ain Diab,BMW Sauber
65,2,2,10,3,Nick,Heidfeld,Pescara Circuit,BMW Sauber
65,9,2,9,\N,Robert,Kubica,Pescara Circuit,BMW Sauber
66,2,2,5,14,Nick,Heidfeld,Circuit Bremgarten,BMW Sauber
66,9,2,8,12,Robert,Kubica,Circuit Bremgarten,BMW Sauber
67,2,2,3,8,Nick,Heidfeld,Circuit de Pedralbes,BMW Sauber
67,9,2,6,3,Robert,Kubica,Circuit de Pedralbes,BMW Sauber
68,2,2,8,7,Nick,Heidfeld,Buddh International Circuit,BMW Sauber
68,9,2,9,13,Robert,Kubica,Buddh International Circuit,BMW Sauber
69,2,2,9,8,Nick,Heidfeld,Circuit of the Americas,BMW Sauber
69,9,2,12,9,Robert,Kubica,Circuit of the Americas,BMW Sauber
70,2,2,8,17,Nick,Heidfeld,Red Bull Ring,BMW Sauber
70,9,2,9,9,Robert,Kubica,Red Bull Ring,BMW Sauber
18,3,3,7,3,Nico,Rosberg,Autódromo José Carlos Pace,Williams
18,6,3,13,6,Kazuki,Nakajima,Autódromo José Carlos Pace,Williams
19,3,3,16,14,Nico,Rosberg,Indianapolis Motor Speedway,Williams
19,6,3,22,17,Kazuki,Nakajima,Indianapolis Motor Speedway,Williams
20,3,3,8,8,Nico,Rosberg,Nürburgring,Williams
20,6,3,16,14,Kazuki,Nakajima,Nürburgring,Williams
21,3,3,15,\N,Nico,Rosberg,Autodromo Enzo e Dino Ferrari,Williams
21,6,3,12,7,Kazuki,Nakajima,Autodromo Enzo e Dino Ferrari,Williams
22,3,3,11,8,Nico,Rosberg,Suzuka Circuit,Williams
22,6,3,16,\N,Kazuki,Nakajima,Suzuka Circuit,Williams
24,3,3,5,10,Nico,Rosberg,Yas Marina Circuit,Williams
24,6,3,12,\N,Kazuki,Nakajima,Yas Marina Circuit,Williams
25,3,3,19,16,Nico,Rosberg,Autódromo Juan y Oscar Gálvez,Williams
25,6,3,15,15,Kazuki,Nakajima,Autódromo Juan y Oscar Gálvez,Williams
26,3,3,20,9,Nico,Rosberg,Circuito de Jerez,Williams
26,6,3,15,8,Kazuki,Nakajima,Circuito de Jerez,Williams
27,3,3,13,10,Nico,Rosberg,Autódromo do Estoril,Williams
27,6,3,16,14,Kazuki,Nakajima,Autódromo do Estoril,Williams
28,3,3,14,14,Nico,Rosberg,Okayama International Circuit,Williams
28,6,3,16,13,Kazuki,Nakajima,Okayama International Circuit,Williams
29,3,3,9,8,Nico,Rosberg,Adelaide Street Circuit,Williams
29,6,3,11,15,Kazuki,Nakajima,Adelaide Street Circuit,Williams
30,3,3,15,12,Nico,Rosberg,Kyalami,Williams
30,6,3,19,14,Kazuki,Nakajima,Kyalami,Williams
31,3,3,5,14,Nico,Rosberg,Donington Park,Williams
31,6,3,18,12,Kazuki,Nakajima,Donington Park,Williams
32,3,3,8,2,Nico,Rosberg,Autódromo Hermanos Rodríguez,Williams
32,6,3,10,8,Kazuki,Nakajima,Autódromo Hermanos Rodríguez,Williams
33,3,3,15,11,Nico,Rosberg,Phoenix street circuit,Williams
33,6,3,14,15,Kazuki,Nakajima,Phoenix street circuit,Williams
34,3,3,14,15,Nico,Rosberg,Circuit Paul Ricard,Williams
34,6,3,17,12,Kazuki,Nakajima,Circuit Paul Ricard,Williams
35,3,3,18,12,Nico,Rosberg,Korean International Circuit,Williams
35,6,3,16,17,Kazuki,Nakajima,Korean International Circuit,Williams
36,3,3,12,7,Nico,Rosberg,Autódromo Internacional Nelson Piquet,Williams
36,25,3,15,\N,Alexander,Wurz,Autódromo Internacional Nelson Piquet,Williams
37,3,3,6,\N,Nico,Rosberg,Detroit Street Circuit,Williams
37,25,3,19,9,Alexander,Wurz,Detroit Street Circuit,Williams
38,3,3,10,10,Nico,Rosberg,Brands Hatch,Williams
38,25,3,11,11,Alexander,Wurz,Brands Hatch,Williams
39,3,3,11,6,Nico,Rosberg,Circuit Park Zandvoort,Williams
39,25,3,18,\N,Alexander,Wurz,Circuit Park Zandvoort,Williams
40,3,3,5,12,Nico,Rosberg,Zolder,Williams
40,25,3,11,7,Alexander,Wurz,Zolder,Williams
41,3,3,7,10,Nico,Rosberg,Dijon-Prenois,Williams
41,25,3,19,3,Alexander,Wurz,Dijon-Prenois,Williams
42,3,3,14,16,Nico,Rosberg,Fair Park,Williams
42,25,3,17,10,Alexander,Wurz,Fair Park,Williams
43,3,3,9,9,Nico,Rosberg,Long Beach,Williams
43,25,3,18,14,Alexander,Wurz,Long Beach,Williams
44,3,3,17,12,Nico,Rosberg,Las Vegas Street Circuit,Williams
44,25,3,13,13,Alexander,Wurz,Las Vegas Street Circuit,Williams
45,3,3,11,\N,Nico,Rosberg,Jarama,Williams
45,25,3,12,4,Alexander,Wurz,Jarama,Williams
46,3,3,4,7,Nico,Rosberg,Watkins Glen,Williams
46,25,3,12,14,Alexander,Wurz,Watkins Glen,Williams
47,3,3,8,7,Nico,Rosberg,Scandinavian Raceway,Williams
47,25,3,14,11,Alexander,Wurz,Scandinavian Raceway,Williams
48,3,3,8,6,Nico,Rosberg,Mosport International Raceway,Williams
48,25,3,13,13,Alexander,Wurz,Mosport International Raceway,Williams
49,3,3,5,6,Nico,Rosberg,Montjuïc,Williams
49,25,3,15,\N,Alexander,Wurz,Montjuïc,Williams
50,3,3,16,\N,Nico,Rosberg,Nivelles-Baulers,Williams
50,25,3,18,\N,Alexander,Wurz,Nivelles-Baulers,Williams
51,3,3,15,16,Nico,Rosberg,Charade Circuit,Williams
51,25,3,19,12,Alexander,Wurz,Charade Circuit,Williams
52,3,3,10,4,Nico,Rosberg,Circuit Mont-Tremblant,Williams
52,6,3,19,10,Kazuki,Nakajima,Circuit Mont-Tremblant,Williams
1,3,3,5,6,Nico,Rosberg,Albert Park Grand Prix Circuit,Williams
1,6,3,11,\N,Kazuki,Nakajima,Albert Park Grand Prix Circuit,Williams
2,3,3,4,8,Nico,Rosberg,Sepang International Circuit,Williams
2,6,3,11,12,Kazuki,Nakajima,Sepang International Circuit,Williams
3,3,3,7,15,Nico,Rosberg,Bahrain International Circuit,Williams
3,6,3,14,\N,Kazuki,Nakajima,Bahrain International Circuit,Williams
4,3,3,9,9,Nico,Rosberg,Circuit de Barcelona-Catalunya,Williams
4,6,3,12,\N,Kazuki,Nakajima,Circuit de Barcelona-Catalunya,Williams
5,3,3,9,8,Nico,Rosberg,Istanbul Park,Williams
5,6,3,11,13,Kazuki,Nakajima,Istanbul Park,Williams
6,3,3,6,6,Nico,Rosberg,Circuit de Monaco,Williams
